<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.02.12	20:00:00	1.04261	1.04298	1.03807	1.03813	6376	0	0
2025.02.13	00:00:00	1.03772	1.04017	1.03769	1.03995	3803	0	0
2025.02.13	04:00:00	1.03999	1.04382	1.03965	1.04349	5846	0	4
2025.02.13	08:00:00	1.04349	1.04399	1.04101	1.04226	9288	0	3
2025.02.13	12:00:00	1.04228	1.04290	1.03758	1.03925	10048	0	3
2025.02.13	16:00:00	1.03922	1.04451	1.03816	1.04254	11980	0	0
2025.02.13	20:00:00	1.04253	1.04669	1.03728	1.04627	8687	0	4
2025.02.14	00:00:00	1.04589	1.04676	1.04561	1.04592	4226	0	0
2025.02.14	04:00:00	1.04591	1.04638	1.04470	1.04526	4264	0	4
2025.02.14	08:00:00	1.04526	1.04877	1.04517	1.04811	8782	0	4
2025.02.14	12:00:00	1.04812	1.04977	1.04570	1.04881	8607	0	3
2025.02.14	16:00:00	1.04888	1.05140	1.04872	1.05071	9727	0	3
2025.02.14	20:00:00	1.05071	1.05079	1.04875	1.04898	4187	0	0
2025.02.17	00:00:00	1.04845	1.05063	1.04839	1.05052	3697	0	2
2025.02.17	04:00:00	1.05051	1.05052	1.04846	1.04897	4762	0	3
2025.02.17	08:00:00	1.04897	1.04952	1.04709	1.04742	7654	0	4
2025.02.17	12:00:00	1.04741	1.04893	1.04670	1.04742	5943	0	3
2025.02.17	16:00:00	1.04742	1.04844	1.04713	1.04825	4665	0	0
2025.02.17	20:00:00	1.04825	1.04851	1.04789	1.04828	1802	0	0
2025.02.18	00:00:00	1.04762	1.04863	1.04626	1.04661	3618	0	2
2025.02.18	04:00:00	1.04661	1.04723	1.04522	1.04550	5238	0	3
2025.02.18	08:00:00	1.04547	1.04690	1.04546	1.04639	7030	0	3
2025.02.18	12:00:00	1.04648	1.04671	1.04418	1.04447	6750	0	3
2025.02.18	16:00:00	1.04446	1.04694	1.04390	1.04458	8161	0	3
2025.02.18	20:00:00	1.04458	1.04496	1.04350	1.04441	4227	0	0
2025.02.19	00:00:00	1.04412	1.04515	1.04411	1.04465	3448	0	0
2025.02.19	04:00:00	1.04463	1.04562	1.04446	1.04561	3604	0	0
2025.02.19	08:00:00	1.04558	1.04612	1.04284	1.04290	7068	0	3
2025.02.19	12:00:00	1.04291	1.04351	1.04188	1.04337	8306	0	0
2025.02.19	16:00:00	1.04337	1.04415	1.04006	1.04097	12778	0	0
2025.02.19	20:00:00	1.04097	1.04325	1.04083	1.04213	6780	0	1
2025.02.20	00:00:00	1.04157	1.04328	1.04143	1.04213	4892	0	2
2025.02.20	04:00:00	1.04214	1.04376	1.04201	1.04273	7013	0	2
2025.02.20	08:00:00	1.04274	1.04421	1.04234	1.04366	10970	0	1
2025.02.20	12:00:00	1.04367	1.04550	1.04309	1.04483	12259	0	0
2025.02.20	16:00:00	1.04484	1.04947	1.04418	1.04891	15133	0	0
2025.02.20	20:00:00	1.04893	1.05033	1.04852	1.05000	6301	0	2
2025.02.21	00:00:00	1.04936	1.05058	1.04842	1.04864	5023	0	2
2025.02.21	04:00:00	1.04865	1.05049	1.04863	1.04930	6046	0	2
2025.02.21	08:00:00	1.04929	1.04998	1.04665	1.04689	12660	0	1
2025.02.21	12:00:00	1.04690	1.04781	1.04593	1.04751	10256	0	0
2025.02.21	16:00:00	1.04750	1.04924	1.04492	1.04628	14667	0	0
2025.02.21	20:00:00	1.04628	1.04680	1.04495	1.04571	8212	0	0
2025.02.24	00:00:00	1.04684	1.05208	1.04568	1.05177	9704	0	2
2025.02.24	04:00:00	1.05177	1.05283	1.05099	1.05164	8651	0	2
2025.02.24	08:00:00	1.05162	1.05162	1.04688	1.04723	13729	0	1
2025.02.24	12:00:00	1.04722	1.04815	1.04600	1.04672	10812	0	0
2025.02.24	16:00:00	1.04671	1.04839	1.04528	1.04726	13847	0	0
2025.02.24	20:00:00	1.04725	1.04858	1.04611	1.04665	7547	0	0
2025.02.25	00:00:00	1.04662	1.04693	1.04595	1.04649	4381	0	2
2025.02.25	04:00:00	1.04648	1.04782	1.04648	1.04767	5753	0	2
2025.02.25	08:00:00	1.04766	1.04802	1.04560	1.04728	12842	0	1
2025.02.25	12:00:00	1.04730	1.05098	1.04652	1.05000	12497	0	0
2025.02.25	16:00:00	1.05006	1.05193	1.04837	1.05019	15883	0	0
2025.02.25	20:00:00	1.05020	1.05190	1.05018	1.05115	7962	0	0
2025.02.26	00:00:00	1.05095	1.05248	1.05088	1.05154	5922	0	2
2025.02.26	04:00:00	1.05154	1.05167	1.04903	1.04916	6081	0	2
2025.02.26	08:00:00	1.04912	1.05118	1.04871	1.04972	11223	0	1
2025.02.26	12:00:00	1.04973	1.05022	1.04749	1.04842	12119	0	0
2025.02.26	16:00:00	1.04840	1.05286	1.04791	1.04924	18786	0	0
2025.02.26	20:00:00	1.04920	1.05003	1.04775	1.04823	9834	0	2
2025.02.27	00:00:00	1.04767	1.04926	1.04727	1.04781	4395	0	2
2025.02.27	04:00:00	1.04781	1.04805	1.04590	1.04651	6037	0	2
2025.02.27	08:00:00	1.04647	1.04853	1.04638	1.04840	10962	0	1
2025.02.27	12:00:00	1.04843	1.04898	1.04195	1.04233	14653	0	0
2025.02.27	16:00:00	1.04232	1.04417	1.04001	1.04074	17699	0	0
2025.02.27	20:00:00	1.04078	1.04178	1.03957	1.03963	7847	0	0
2025.02.28	00:00:00	1.03927	1.04044	1.03843	1.03848	5821	0	2
2025.02.28	04:00:00	1.03846	1.03917	1.03803	1.03890	6612	0	2
2025.02.28	08:00:00	1.03887	1.04080	1.03824	1.03955	11859	0	1
2025.02.28	12:00:00	1.03955	1.04163	1.03923	1.04073	10960	0	0
2025.02.28	16:00:00	1.04072	1.04200	1.03902	1.03963	16905	0	0
2025.02.28	20:00:00	1.03961	1.03981	1.03597	1.03743	12684	0	2
2025.03.03	00:00:00	1.04025	1.04232	1.03914	1.04198	7907	0	2
2025.03.03	04:00:00	1.04194	1.04231	1.04099	1.04145	6321	0	2
2025.03.03	08:00:00	1.04146	1.04291	1.03885	1.04271	12688	0	1
2025.03.03	12:00:00	1.04272	1.04766	1.04272	1.04719	15437	0	0
2025.03.03	16:00:00	1.04718	1.05039	1.04687	1.04902	16189	0	0
2025.03.03	20:00:00	1.04903	1.05042	1.04665	1.04851	12926	0	2
2025.03.04	00:00:00	1.04854	1.04961	1.04767	1.04881	7448	0	2
2025.03.04	04:00:00	1.04882	1.04901	1.04709	1.04832	8536	0	2
2025.03.04	08:00:00	1.04833	1.05274	1.04788	1.05118	16295	0	1
2025.03.04	12:00:00	1.05123	1.05599	1.05023	1.05389	17289	0	0
2025.03.04	16:00:00	1.05388	1.05487	1.04963	1.05415	20750	0	0
2025.03.04	20:00:00	1.05416	1.06269	1.05375	1.06246	16258	0	2
2025.03.05	00:00:00	1.06192	1.06372	1.06087	1.06123	8622	0	2
2025.03.05	04:00:00	1.06124	1.06325	1.06020	1.06316	9095	0	2
2025.03.05	08:00:00	1.06312	1.07222	1.06241	1.07115	20896	0	1
2025.03.05	12:00:00	1.07116	1.07226	1.06764	1.07159	19323	0	0
2025.03.05	16:00:00	1.07155	1.07879	1.07138	1.07850	26356	0	0
2025.03.05	20:00:00	1.07851	1.07969	1.07638	1.07880	11250	0	2
2025.03.06	00:00:00	1.07878	1.08201	1.07857	1.08153	6729	0	2
2025.03.06	04:00:00	1.08155	1.08189	1.07839	1.08101	9129	0	2
2025.03.06	08:00:00	1.08107	1.08223	1.07803	1.07997	21187	0	1
2025.03.06	12:00:00	1.07997	1.08455	1.07827	1.08263	19692	0	0
2025.03.06	16:00:00	1.08264	1.08541	1.07913	1.07968	26199	0	0
2025.03.06	20:00:00	1.07968	1.08116	1.07655	1.07802	12069	0	2
2025.03.07	00:00:00	1.07795	1.07961	1.07758	1.07902	6281	0	2
2025.03.07	04:00:00	1.07903	1.08176	1.07846	1.08131	6911	0	2
2025.03.07	08:00:00	1.08131	1.08716	1.08079	1.08613	15329	0	1
2025.03.07	12:00:00	1.08613	1.08887	1.08411	1.08445	18875	0	0
2025.03.07	16:00:00	1.08449	1.08868	1.08319	1.08434	23763	0	0
2025.03.07	20:00:00	1.08432	1.08506	1.08256	1.08325	8848	0	2
2025.03.10	00:00:00	1.08373	1.08709	1.08367	1.08531	8638	0	0
2025.03.10	04:00:00	1.08530	1.08559	1.08277	1.08352	6953	0	2
2025.03.10	08:00:00	1.08352	1.08568	1.08050	1.08514	16928	0	1
2025.03.10	12:00:00	1.08513	1.08745	1.08124	1.08352	18857	0	0
2025.03.10	16:00:00	1.08353	1.08482	1.08209	1.08296	15299	0	0
2025.03.10	20:00:00	1.08295	1.08363	1.08174	1.08344	7234	0	2
2025.03.11	00:00:00	1.08342	1.08584	1.08326	1.08579	6792	0	0
2025.03.11	04:00:00	1.08578	1.08617	1.08355	1.08384	7622	0	2
2025.03.11	08:00:00	1.08385	1.09208	1.08365	1.09086	19261	0	1
2025.03.11	12:00:00	1.09086	1.09307	1.08811	1.09206	15669	0	0
2025.03.11	16:00:00	1.09201	1.09349	1.08952	1.09337	16995	0	0
2025.03.11	20:00:00	1.09339	1.09472	1.09070	1.09101	9799	0	2
2025.03.12	00:00:00	1.09120	1.09181	1.09054	1.09066	5688	0	0
2025.03.12	04:00:00	1.09065	1.09116	1.08950	1.09033	6026	0	0
2025.03.12	08:00:00	1.09035	1.09266	1.08873	1.09147	16290	0	1
2025.03.12	12:00:00	1.09141	1.09319	1.08757	1.08820	20578	0	0
2025.03.12	16:00:00	1.08818	1.09280	1.08810	1.09069	15320	0	0
2025.03.12	20:00:00	1.09069	1.09096	1.08798	1.08841	6460	0	2
2025.03.13	00:00:00	1.08874	1.08933	1.08824	1.08892	3909	0	0
2025.03.13	04:00:00	1.08891	1.08972	1.08791	1.08853	5440	0	2
2025.03.13	08:00:00	1.08854	1.08856	1.08591	1.08795	15484	0	1
2025.03.13	12:00:00	1.08797	1.08829	1.08224	1.08476	19675	0	0
2025.03.13	16:00:00	1.08476	1.08782	1.08465	1.08544	17518	0	0
2025.03.13	20:00:00	1.08543	1.08579	1.08440	1.08511	5776	0	2
2025.03.14	00:00:00	1.08510	1.08587	1.08404	1.08409	4964	0	0
2025.03.14	04:00:00	1.08410	1.08515	1.08341	1.08508	6121	0	2
2025.03.14	08:00:00	1.08507	1.08621	1.08305	1.08523	13347	0	1
2025.03.14	12:00:00	1.08519	1.09124	1.08513	1.08744	20524	0	0
2025.03.14	16:00:00	1.08739	1.08901	1.08655	1.08822	14161	0	0
2025.03.14	20:00:00	1.08822	1.08863	1.08732	1.08751	4479	0	2
2025.03.17	00:00:00	1.08780	1.08903	1.08738	1.08829	5034	0	0
2025.03.17	04:00:00	1.08829	1.08939	1.08735	1.08777	4850	0	2
2025.03.17	08:00:00	1.08778	1.09006	1.08684	1.09000	11315	0	1
2025.03.17	12:00:00	1.09001	1.09120	1.08874	1.09046	13203	0	0
2025.03.17	16:00:00	1.09047	1.09299	1.09020	1.09142	11215	0	0
2025.03.17	20:00:00	1.09140	1.09271	1.09124	1.09215	4660	0	0
2025.03.18	00:00:00	1.09214	1.09227	1.09121	1.09135	3751	0	0
2025.03.18	04:00:00	1.09135	1.09162	1.09061	1.09078	4000	0	0
2025.03.18	08:00:00	1.09081	1.09546	1.09035	1.09504	11298	0	1
2025.03.18	12:00:00	1.09503	1.09524	1.08924	1.09125	13765	0	0
2025.03.18	16:00:00	1.09125	1.09518	1.08966	1.09496	14203	0	0
2025.03.18	20:00:00	1.09497	1.09513	1.09401	1.09434	4491	0	0
2025.03.19	00:00:00	1.09437	1.09457	1.09317	1.09369	3486	0	0
2025.03.19	04:00:00	1.09369	1.09450	1.09279	1.09314	4006	0	2
2025.03.19	08:00:00	1.09311	1.09325	1.08733	1.09022	13778	0	1
2025.03.19	12:00:00	1.09023	1.09178	1.08913	1.08944	11938	0	0
2025.03.19	16:00:00	1.08941	1.09006	1.08601	1.08687	11076	0	0
2025.03.19	20:00:00	1.08694	1.09133	1.08641	1.09030	12662	0	2
2025.03.20	00:00:00	1.09041	1.09164	1.09029	1.09055	5020	0	2
2025.03.20	04:00:00	1.09056	1.09174	1.08908	1.08952	5249	0	2
2025.03.20	08:00:00	1.08952	1.08988	1.08385	1.08520	13067	0	1
2025.03.20	12:00:00	1.08523	1.08560	1.08148	1.08254	14562	0	0
2025.03.20	16:00:00	1.08249	1.08524	1.08226	1.08443	11324	0	0
2025.03.20	20:00:00	1.08441	1.08585	1.08359	1.08534	3797	0	2
2025.03.21	00:00:00	1.08530	1.08588	1.08484	1.08521	4081	0	2
2025.03.21	04:00:00	1.08520	1.08549	1.08198	1.08286	5388	0	2
2025.03.21	08:00:00	1.08287	1.08457	1.08239	1.08258	10606	0	1
2025.03.21	12:00:00	1.08261	1.08617	1.08252	1.08318	12663	0	0
2025.03.21	16:00:00	1.08319	1.08358	1.07964	1.08225	12650	0	0
2025.03.21	20:00:00	1.08224	1.08269	1.08108	1.08129	3882	0	0
2025.03.24	00:00:00	1.08184	1.08400	1.08159	1.08262	5870	0	2
2025.03.24	04:00:00	1.08262	1.08321	1.08168	1.08289	5762	0	0
2025.03.24	08:00:00	1.08286	1.08584	1.08278	1.08394	13531	0	1
2025.03.24	12:00:00	1.08398	1.08543	1.07922	1.07931	12438	0	1
2025.03.24	16:00:00	1.07924	1.08198	1.07811	1.07871	14943	0	8
2025.03.24	20:00:00	1.07871	1.08125	1.07836	1.07992	5690	0	8
2025.03.25	00:00:00	1.08008	1.08077	1.07944	1.08018	5370	0	8
2025.03.25	04:00:00	1.08018	1.08084	1.07937	1.08025	5972	0	8
2025.03.25	08:00:00	1.08025	1.08040	1.07765	1.08001	12392	0	8
2025.03.25	12:00:00	1.08000	1.08295	1.07995	1.08156	13832	0	8
2025.03.25	16:00:00	1.08156	1.08213	1.07967	1.08094	14024	0	8
2025.03.25	20:00:00	1.08090	1.08090	1.07876	1.07918	5993	0	8
2025.03.26	00:00:00	1.07914	1.07949	1.07777	1.07931	5850	0	8
2025.03.26	04:00:00	1.07932	1.07967	1.07774	1.07846	5529	0	8
2025.03.26	08:00:00	1.07846	1.08022	1.07808	1.07954	12339	0	8
2025.03.26	12:00:00	1.07953	1.08011	1.07670	1.07743	13476	0	8
2025.03.26	16:00:00	1.07743	1.07949	1.07514	1.07562	15597	0	8
2025.03.26	20:00:00	1.07561	1.07608	1.07343	1.07370	6789	0	0
2025.03.27	00:00:00	1.07367	1.07684	1.07327	1.07648	7757	0	8
2025.03.27	04:00:00	1.07648	1.07864	1.07633	1.07687	5153	0	8
2025.03.27	08:00:00	1.07684	1.07820	1.07537	1.07703	15174	0	8
2025.03.27	12:00:00	1.07703	1.07991	1.07662	1.07794	14320	0	8
2025.03.27	16:00:00	1.07796	1.08207	1.07768	1.07893	15847	0	8
2025.03.27	20:00:00	1.07893	1.08018	1.07877	1.07975	5464	0	2
2025.03.28	00:00:00	1.07975	1.08008	1.07878	1.07931	5259	0	8
2025.03.28	04:00:00	1.07932	1.07964	1.07841	1.07904	5606	0	8
2025.03.28	08:00:00	1.07902	1.07994	1.07683	1.07730	12036	0	8
2025.03.28	12:00:00	1.07732	1.08162	1.07642	1.08092	13890	0	8
2025.03.28	16:00:00	1.08096	1.08442	1.08089	1.08191	16015	0	8
2025.03.28	20:00:00	1.08191	1.08356	1.08132	1.08276	6080	0	8
2025.03.31	00:00:00	1.08203	1.08410	1.08049	1.08410	7369	0	8
2025.03.31	04:00:00	1.08410	1.08452	1.08285	1.08337	8286	0	8
2025.03.31	08:00:00	1.08337	1.08489	1.08111	1.08269	16233	0	8
2025.03.31	12:00:00	1.08269	1.08300	1.08006	1.08032	13320	0	8
2025.03.31	16:00:00	1.08032	1.08207	1.07836	1.08112	16593	0	8
2025.03.31	20:00:00	1.08112	1.08192	1.08065	1.08139	8203	0	8
2025.04.01	00:00:00	1.08130	1.08261	1.08127	1.08248	4413	0	5
2025.04.01	04:00:00	1.08247	1.08295	1.08165	1.08247	7240	0	8
2025.04.01	08:00:00	1.08248	1.08248	1.07984	1.08168	12972	0	8
2025.04.01	12:00:00	1.08168	1.08288	1.07779	1.07866	14750	0	8
2025.04.01	16:00:00	1.07867	1.08121	1.07788	1.07991	17396	0	8
2025.04.01	20:00:00	1.07992	1.08041	1.07847	1.07916	7573	0	8
2025.04.02	00:00:00	1.07863	1.08077	1.07858	1.07899	4522	0	8
2025.04.02	04:00:00	1.07899	1.08013	1.07866	1.07922	6084	0	8
2025.04.02	08:00:00	1.07921	1.08013	1.07796	1.07971	11117	0	8
2025.04.02	12:00:00	1.07971	1.08190	1.07854	1.08187	12288	0	8
2025.04.02	16:00:00	1.08185	1.08724	1.08144	1.08517	16524	0	8
2025.04.02	20:00:00	1.08517	1.09242	1.08102	1.08474	14409	0	8
2025.04.03	00:00:00	1.08436	1.09103	1.08044	1.08903	17074	0	8
2025.04.03	04:00:00	1.08904	1.09240	1.08863	1.09063	14724	0	8
2025.04.03	08:00:00	1.09064	1.10203	1.09061	1.10088	21993	0	8
2025.04.03	12:00:00	1.10088	1.11456	1.10033	1.10814	25303	0	8
2025.04.03	16:00:00	1.10813	1.11344	1.10323	1.10386	27125	0	0
2025.04.03	20:00:00	1.10382	1.10521	1.10155	1.10507	12876	0	8
2025.04.04	00:00:00	1.10499	1.10710	1.10362	1.10600	9965	0	8
2025.04.04	04:00:00	1.10600	1.10982	1.10568	1.10868	15968	0	8
2025.04.04	08:00:00	1.10869	1.11072	1.09748	1.09958	23112	0	1
2025.04.04	12:00:00	1.09961	1.10891	1.09641	1.10192	32535	0	8
2025.04.04	16:00:00	1.10194	1.10476	1.09596	1.09708	35467	0	8
2025.04.04	20:00:00	1.09708	1.09765	1.09241	1.09623	22507	0	8
2025.04.07	00:00:00	1.08890	1.10011	1.08778	1.09663	21996	0	8
2025.04.07	04:00:00	1.09664	1.09870	1.09195	1.09844	19170	0	8
2025.04.07	08:00:00	1.09845	1.10495	1.09674	1.09916	31130	0	8
2025.04.07	12:00:00	1.09916	1.09959	1.09346	1.09731	29365	0	8
2025.04.07	16:00:00	1.09736	1.09822	1.09009	1.09315	33833	0	8
2025.04.07	20:00:00	1.09318	1.09518	1.09010	1.09075	20550	0	1
2025.04.08	00:00:00	1.09012	1.09496	1.09009	1.09395	9969	0	8
2025.04.08	04:00:00	1.09394	1.09798	1.09376	1.09755	18370	0	8
2025.04.08	08:00:00	1.09753	1.09913	1.09209	1.09360	26726	0	8
2025.04.08	12:00:00	1.09359	1.09680	1.09106	1.09479	25340	0	8
2025.04.08	16:00:00	1.09479	1.09553	1.08884	1.09291	28524	0	8
2025.04.08	20:00:00	1.09290	1.09774	1.09256	1.09532	22189	0	8
2025.04.09	00:00:00	1.09574	1.10161	1.09451	1.10142	13803	0	8
2025.04.09	04:00:00	1.10142	1.10685	1.10091	1.10682	25031	0	8
2025.04.09	08:00:00	1.10678	1.10892	1.09974	1.10269	34116	0	8
2025.04.09	12:00:00	1.10269	1.10944	1.10088	1.10751	30788	0	8
2025.04.09	16:00:00	1.10756	1.10813	1.10130	1.10196	26988	0	8
2025.04.09	20:00:00	1.10199	1.10626	1.09130	1.09453	30874	0	8
2025.04.10	00:00:00	1.09449	1.09860	1.09425	1.09858	14854	0	8
2025.04.10	04:00:00	1.09857	1.09887	1.09608	1.09821	17355	0	8
2025.04.10	08:00:00	1.09822	1.10474	1.09624	1.10369	25385	0	8
2025.04.10	12:00:00	1.10370	1.11313	1.10330	1.10968	27458	0	8
2025.04.10	16:00:00	1.10974	1.12284	1.10904	1.11965	32002	0	8
2025.04.10	20:00:00	1.11965	1.12409	1.11583	1.11941	22120	0	8
2025.04.11	00:00:00	1.11978	1.13837	1.11806	1.13096	18107	0	8
2025.04.11	04:00:00	1.13096	1.13539	1.12758	1.13220	22244	0	8
2025.04.11	08:00:00	1.13216	1.14736	1.12464	1.14269	30307	0	8
2025.04.11	12:00:00	1.14269	1.14269	1.13197	1.13949	29256	0	8
2025.04.11	16:00:00	1.13949	1.14118	1.12760	1.13054	33096	0	8
2025.04.11	20:00:00	1.13053	1.13604	1.12822	1.13590	18035	0	8
2025.04.14	00:00:00	1.13103	1.13701	1.13096	1.13650	14459	0	8
2025.04.14	04:00:00	1.13652	1.14083	1.13573	1.13671	15299	0	8
2025.04.14	08:00:00	1.13671	1.14242	1.13526	1.13872	22923	0	8
2025.04.14	12:00:00	1.13871	1.14074	1.13342	1.13384	21115	0	8
2025.04.14	16:00:00	1.13386	1.13813	1.12953	1.13302	24778	0	8
2025.04.14	20:00:00	1.13302	1.13692	1.13281	1.13484	12006	0	8
2025.04.15	00:00:00	1.13493	1.13609	1.13169	1.13283	8117	0	8
2025.04.15	04:00:00	1.13282	1.13627	1.13154	1.13564	11348	0	8
2025.04.15	08:00:00	1.13563	1.13784	1.13203	1.13462	19146	0	8
2025.04.15	12:00:00	1.13458	1.13555	1.13083	1.13123	20029	0	8
2025.04.15	16:00:00	1.13118	1.13289	1.12635	1.12739	24512	0	8
2025.04.15	20:00:00	1.12739	1.12892	1.12660	1.12800	9965	0	8
2025.04.16	00:00:00	1.12795	1.13212	1.12768	1.13165	9996	0	8
2025.04.16	04:00:00	1.13165	1.13474	1.13160	1.13457	12794	0	8
2025.04.16	08:00:00	1.13457	1.13917	1.13378	1.13690	21365	0	8
2025.04.16	12:00:00	1.13686	1.13771	1.13402	1.13511	22707	0	8
2025.04.16	16:00:00	1.13513	1.13864	1.13491	1.13744	22141	0	8
2025.04.16	20:00:00	1.13743	1.14123	1.13589	1.13970	16296	0	8
2025.04.17	00:00:00	1.13919	1.14087	1.13646	1.13676	9121	0	8
2025.04.17	04:00:00	1.13664	1.13813	1.13549	1.13617	12611	0	8
2025.04.17	08:00:00	1.13617	1.13881	1.13431	1.13781	17894	0	8
2025.04.17	12:00:00	1.13778	1.13803	1.13352	1.13558	20593	0	8
2025.04.17	16:00:00	1.13560	1.13852	1.13382	1.13501	24301	0	8
2025.04.17	20:00:00	1.13501	1.13762	1.13405	1.13609	11024	0	8
2025.04.18	00:00:00	1.13608	1.13848	1.13519	1.13737	8658	0	2
2025.04.18	04:00:00	1.13737	1.13785	1.13676	1.13689	14353	0	2
2025.04.18	08:00:00	1.13688	1.13754	1.13553	1.13708	16992	0	8
2025.04.18	12:00:00	1.13705	1.13861	1.13667	1.13817	18674	0	8
2025.04.18	16:00:00	1.13817	1.13967	1.13755	1.13940	13454	0	8
2025.04.18	20:00:00	1.13940	1.13960	1.13863	1.13898	7261	0	8
2025.04.21	00:00:00	1.13964	1.14856	1.13844	1.14658	13066	0	1
2025.04.21	04:00:00	1.14659	1.15307	1.14645	1.15170	14704	0	8
2025.04.21	08:00:00	1.15170	1.15668	1.15043	1.15577	16712	0	8
2025.04.21	12:00:00	1.15577	1.15727	1.15127	1.15421	16345	0	8
2025.04.21	16:00:00	1.15419	1.15424	1.14811	1.15090	18553	0	8
2025.04.21	20:00:00	1.15091	1.15264	1.14931	1.15126	9990	0	8
2025.04.22	00:00:00	1.15097	1.15247	1.14815	1.14899	10179	0	8
2025.04.22	04:00:00	1.14899	1.15400	1.14851	1.15296	16038	0	0
2025.04.22	08:00:00	1.15298	1.15467	1.14827	1.14992	24388	0	8
2025.04.22	12:00:00	1.14993	1.15073	1.14618	1.14696	20338	0	8
2025.04.22	16:00:00	1.14698	1.14914	1.14327	1.14336	21925	0	8
2025.04.22	20:00:00	1.14335	1.14536	1.14162	1.14204	12565	0	8
2025.04.23	00:00:00	1.14159	1.14247	1.13074	1.13970	17971	0	8
2025.04.23	04:00:00	1.13971	1.14149	1.13703	1.13894	17024	0	8
2025.04.23	08:00:00	1.13895	1.14147	1.13706	1.14124	22684	0	8
2025.04.23	12:00:00	1.14124	1.14394	1.13858	1.14050	18888	0	1
2025.04.23	16:00:00	1.14047	1.14117	1.13275	1.13395	30227	0	8
2025.04.23	20:00:00	1.13393	1.13436	1.13094	1.13122	12363	0	8
2025.04.24	00:00:00	1.13089	1.13464	1.13075	1.13310	5719	0	8
